candidate_id,rank,reasoning,strength_sources,concern_sources
CAND_0023215,238,"4.4 years in the profile and currently Junior ML Engineer at Verloop.io. Key career evidence is Junior ML Engineer at Verloop.io: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0093185,239,"AI Research Engineer at Dream11, with 4.1 years of experience. The rank is driven by AI Research Engineer at Dream11: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: Junior ML Engineer at Dream11: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0036520,240,"4.2 years; Data Scientist at Glance. Strongest evidence: Data Scientist at Glance: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0092989,241,"Data Scientist at PharmEasy, with 6.1 years of experience. The rank is driven by Data Scientist at PharmEasy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0046526,242,"Ola role ML Engineer; 5.5 years total. Relevant fit comes from ML Engineer at Ola: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: AI Research Engineer at Flipkart: Built computer vision models for our product's image moderation feature using PyTorch - fine-tuned ResNet variants on a labeled dataset of ~200K images. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0052328,243,"6.5 years; Recommendation Systems Engineer at Amazon. Strongest evidence: Recommendation Systems Engineer at Amazon: Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Also, Senior Data Scientist at Observe.AI: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. Fit is credible but less complete than higher-ranked candidates. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.description",
CAND_0064130,244,"Unacademy role AI Research Engineer; 6.7 years total. Relevant fit comes from AI Research Engineer at Unacademy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0033749,245,"Computer Vision Engineer at TCS, with 4.7 years of experience. The rank is driven by Computer Vision Engineer at TCS: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: Data Scientist at Verloop.io: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0016170,246,"Dream11 role AI Research Engineer; 6.8 years total. Relevant fit comes from AI Research Engineer at Dream11: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0076995,247,"4.4 years in the profile and currently AI Research Engineer at Haptik. Key career evidence is AI Research Engineer at Haptik: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0082913,248,"Senior Software Engineer (ML) at InMobi, with 5.5 years of experience. The rank is driven by Senior Software Engineer (ML) at InMobi: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: AI Specialist at Ola: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0057134,249,"PhonePe role Data Scientist; 3.0 years total. Relevant fit comes from Data Scientist at PhonePe: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",career_history.description | career_history.description
CAND_0068985,250,"Senior Software Engineer (ML) at Locobuzz, with 5.2 years of experience. The rank is driven by Senior Software Engineer (ML) at Locobuzz: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0078262,251,"Yellow.ai role ML Engineer; 4.9 years total. Relevant fit comes from ML Engineer at Yellow.ai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: Data Scientist at Wipro: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0049217,252,"Computer Vision Engineer at upGrad, with 6.0 years of experience. The rank is driven by Computer Vision Engineer at upGrad: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0009691,253,"6.2 years in the profile and currently Applied ML Engineer at LinkedIn. Key career evidence is Applied ML Engineer at LinkedIn: Built a content recommendation system serving 10M+ users that combined collaborative filtering with content-based ranking. The profile also shows AI Engineer at Amazon: The system uses item-item similarity (via sentence-transformer embeddings) for cold starts and a gradient-boosted model trained on engagement signals for warm users. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking evaluation and experimentation.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description
CAND_0074621,254,"Data Scientist at PharmEasy, with 5.2 years of experience. The rank is driven by Data Scientist at PharmEasy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: ML Engineer at Flipkart: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0010603,255,"5.3 years in the profile and currently ML Engineer at BYJU'S. Key career evidence is Data Scientist at BYJU'S: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0067041,256,"Data Scientist at Saarthi.ai, with 6.9 years of experience. The rank is driven by ML Engineer at Niramai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0080534,257,"Genpact AI role ML Engineer; 3.8 years total. Relevant fit comes from ML Engineer at Genpact AI: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: AI Specialist at PhonePe: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",career_history.description | career_history.description
CAND_0016267,258,"3.6 years in the profile and currently AI Specialist at Freshworks. Key career evidence is AI Specialist at Freshworks: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0045613,259,"Computer Vision Engineer at Saarthi.ai, with 5.0 years of experience. The rank is driven by Computer Vision Engineer at Saarthi.ai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0073007,260,"5.8 years in the profile and currently AI Specialist at Aganitha. Key career evidence is AI Specialist at Aganitha: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0097896,261,"4.8 years; AI Research Engineer at upGrad. Strongest evidence: AI Research Engineer at upGrad: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, ML Engineer at Locobuzz: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0061479,262,"5.0 years in the profile and currently ML Engineer at BYJU'S. Key career evidence is ML Engineer at BYJU'S: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows Junior ML Engineer at Rephrase.ai: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0002120,263,"6.5 years; ML Engineer at HCL. Strongest evidence: AI Specialist at BYJU'S: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0038328,264,"4.0 years; Junior ML Engineer at PhonePe. Strongest evidence: Junior ML Engineer at PhonePe: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0051219,265,"3.8 years in the profile and currently AI Research Engineer at Observe.AI. Key career evidence is AI Research Engineer at Observe.AI: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0088237,266,"Computer Vision Engineer at Freshworks, with 3.7 years of experience. The rank is driven by Computer Vision Engineer at Freshworks: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0058300,267,"4.5 years; AI Research Engineer at Wipro. Strongest evidence: AI Research Engineer at Wipro: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0030207,268,"4.0 years in the profile and currently Data Scientist at PhonePe. Key career evidence is Data Scientist at PhonePe: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0065786,269,"Swiggy role AI Specialist; 4.9 years total. Relevant fit comes from AI Research Engineer at Mad Street Den: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: AI Specialist at Swiggy: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0052498,270,"Wysa role ML Engineer; 4.7 years total. Relevant fit comes from ML Engineer at Wysa: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0001218,271,"Nykaa role AI Specialist; 6.4 years total. Relevant fit comes from AI Specialist at Nykaa: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: Senior Software Engineer (ML) at Paytm: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months","redrob_signals.notice_period_days | profile.country,profile.location,redrob_signals.willing_to_relocate | career_history.description | career_history.description"
CAND_0016678,272,"Genpact AI role Junior ML Engineer; 6.8 years total. Relevant fit comes from Data Scientist at Unacademy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0034177,273,"Senior Software Engineer (ML) at Mad Street Den, with 3.6 years of experience. The rank is driven by Senior Software Engineer (ML) at Mad Street Den: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0088438,274,"Saarthi.ai role Senior Software Engineer (ML); 6.6 years total. Relevant fit comes from Senior Software Engineer (ML) at Saarthi.ai: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0019845,275,"AI Specialist at Zomato, with 3.4 years of experience. The rank is driven by AI Specialist at Zomato: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: limited explicit ranking-evaluation evidence. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",career_history.description | career_history.description
CAND_0020991,276,"4.9 years in the profile and currently Junior ML Engineer at PhonePe. Key career evidence is AI Research Engineer at Unacademy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0055673,277,"Data Scientist at Freshworks, with 3.7 years of experience. The rank is driven by Data Scientist at Freshworks: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0058412,278,"6.6 years; Senior Software Engineer (ML) at InMobi. Strongest evidence: Senior Software Engineer (ML) at InMobi: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, Junior ML Engineer at BYJU'S: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0021827,279,"4.4 years in the profile and currently AI Research Engineer at Unacademy. Key career evidence is AI Research Engineer at Unacademy: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0033911,280,"6.9 years in the profile and currently Data Scientist at Mad Street Den. Key career evidence is Data Scientist at Flipkart: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows AI Research Engineer at Tech Mahindra: Built models in Prophet, LightGBM, and (for one project) a small LSTM - the LightGBM model ended up shipping. Main concern: 120-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0083852,281,"6.0 years; Data Scientist at Mad Street Den. Strongest evidence: Computer Vision Engineer at Dream11: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0084391,282,"3.5 years in the profile and currently AI Research Engineer at HCL. Key career evidence is AI Research Engineer at HCL: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0007874,283,"Sarvam AI role Junior ML Engineer; 3.7 years total. Relevant fit comes from Junior ML Engineer at Sarvam AI: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Additional evidence: AI Research Engineer at Vedantu: Built computer vision models for our product's image moderation feature using PyTorch - fine-tuned ResNet variants on a labeled dataset of ~200K images. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0067643,284,"6.0 years in the profile and currently AI Research Engineer at PhonePe. Key career evidence is AI Specialist at PolicyBazaar: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows Data Scientist at Saarthi.ai: Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0046108,285,"3.6 years; ML Engineer at CRED. Strongest evidence: ML Engineer at CRED: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0065927,286,"6.5 years in the profile and currently Senior Software Engineer (ML) at Ola. Key career evidence is Senior Software Engineer (ML) at Ola: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. The profile also shows has 1 directly relevant role in the career history. Main concern: 60-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0094685,287,"AI Research Engineer at Krutrim, with 3.5 years of experience. The rank is driven by AI Research Engineer at Krutrim: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Supporting signal: has 1 directly relevant role in the career history. Main concern: 45-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and recommendation and personalization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | semantic_fit_score,semantic_top_concepts",redrob_signals.notice_period_days | career_history.description | career_history.description
CAND_0077784,288,"4.4 years; Data Scientist at Verloop.io. Strongest evidence: Data Scientist at Verloop.io: Built recommendation-style features at a mid-stage startup - lighter weight than ranking systems at FAANG, but production. Also, has 1 directly relevant role in the career history. Main concern: 90-day notice period. Semantic retrieval aligns the profile with production scale and operations, end-to-end ownership, and ranking and relevance optimization.","career_history.title,career_history.company,career_history.description | career_history.title,career_history.duration_months | career_history.description,skills.name",redrob_signals.notice_period_days | career_history.description | career_history.description
